,model,data,depth,epochs,best_val_accuracy,test_accuracy,drop_method,drop_rate,oversmoothing,val_accuracy
237,HNHN,CocitationCora,1,120,0.2048286646604538,0.184190034866333,dropnode,0.5,"[37.494773864746094, 661.1555786132812, 1061.5694580078125, 1237.3177490234375, 1172.6572265625, 2348.62353515625, 3469.305419921875, 3406.304443359375, 5045.3173828125, 5589.56494140625, 8873.8544921875, 11652.501953125, 11479.5166015625, 13853.5673828125, 15667.7646484375, 14084.595703125, 17177.875, 16748.83203125, 24735.35546875, 23356.77734375]","[0.1666666716337204, 0.1561526507139206, 0.16043613851070404, 0.1561526507139206, 0.19236759841442108, 0.18652647733688354, 0.2048286646604538, 0.19859813153743744, 0.20093457400798798, 0.184190034866333, 0.16238318383693695, 0.18691588938236237, 0.184190034866333, 0.1911993771791458, 0.1717289686203003, 0.1911993771791458, 0.1802959442138672, 0.184190034866333, 0.1721183806657791, 0.18263240158557892]"
238,HNHN,CocitationCora,1,140,0.2048286646604538,0.1717289686203003,dropnode,0.5,"[37.494773864746094, 661.1555786132812, 1061.5694580078125, 1237.3177490234375, 1172.6572265625, 2348.62353515625, 3469.305419921875, 3406.304443359375, 5045.3173828125, 5589.56494140625, 8873.8544921875, 11652.501953125, 11479.5166015625, 13853.5673828125, 15667.7646484375, 14084.595703125, 17177.875, 16748.83203125, 24735.35546875, 23356.77734375]","[0.1666666716337204, 0.1561526507139206, 0.16043613851070404, 0.1561526507139206, 0.19236759841442108, 0.18652647733688354, 0.2048286646604538, 0.19859813153743744, 0.20093457400798798, 0.184190034866333, 0.16238318383693695, 0.18691588938236237, 0.184190034866333, 0.1911993771791458, 0.1717289686203003, 0.1911993771791458, 0.1802959442138672, 0.184190034866333, 0.1721183806657791, 0.18263240158557892]"
239,HNHN,CocitationCora,1,160,0.2048286646604538,0.1802959442138672,dropnode,0.5,"[37.494773864746094, 661.1555786132812, 1061.5694580078125, 1237.3177490234375, 1172.6572265625, 2348.62353515625, 3469.305419921875, 3406.304443359375, 5045.3173828125, 5589.56494140625, 8873.8544921875, 11652.501953125, 11479.5166015625, 13853.5673828125, 15667.7646484375, 14084.595703125, 17177.875, 16748.83203125, 24735.35546875, 23356.77734375]","[0.1666666716337204, 0.1561526507139206, 0.16043613851070404, 0.1561526507139206, 0.19236759841442108, 0.18652647733688354, 0.2048286646604538, 0.19859813153743744, 0.20093457400798798, 0.184190034866333, 0.16238318383693695, 0.18691588938236237, 0.184190034866333, 0.1911993771791458, 0.1717289686203003, 0.1911993771791458, 0.1802959442138672, 0.184190034866333, 0.1721183806657791, 0.18263240158557892]"
240,HNHN,CocitationCora,1,180,0.2048286646604538,0.1721183806657791,dropnode,0.5,"[37.494773864746094, 661.1555786132812, 1061.5694580078125, 1237.3177490234375, 1172.6572265625, 2348.62353515625, 3469.305419921875, 3406.304443359375, 5045.3173828125, 5589.56494140625, 8873.8544921875, 11652.501953125, 11479.5166015625, 13853.5673828125, 15667.7646484375, 14084.595703125, 17177.875, 16748.83203125, 24735.35546875, 23356.77734375]","[0.1666666716337204, 0.1561526507139206, 0.16043613851070404, 0.1561526507139206, 0.19236759841442108, 0.18652647733688354, 0.2048286646604538, 0.19859813153743744, 0.20093457400798798, 0.184190034866333, 0.16238318383693695, 0.18691588938236237, 0.184190034866333, 0.1911993771791458, 0.1717289686203003, 0.1911993771791458, 0.1802959442138672, 0.184190034866333, 0.1721183806657791, 0.18263240158557892]"
241,HNHN,CocitationCora,1,199,0.2048286646604538,0.2048286646604538,dropnode,0.5,"[37.494773864746094, 661.1555786132812, 1061.5694580078125, 1237.3177490234375, 1172.6572265625, 2348.62353515625, 3469.305419921875, 3406.304443359375, 5045.3173828125, 5589.56494140625, 8873.8544921875, 11652.501953125, 11479.5166015625, 13853.5673828125, 15667.7646484375, 14084.595703125, 17177.875, 16748.83203125, 24735.35546875, 23356.77734375]","[0.1666666716337204, 0.1561526507139206, 0.16043613851070404, 0.1561526507139206, 0.19236759841442108, 0.18652647733688354, 0.2048286646604538, 0.19859813153743744, 0.20093457400798798, 0.184190034866333, 0.16238318383693695, 0.18691588938236237, 0.184190034866333, 0.1911993771791458, 0.1717289686203003, 0.1911993771791458, 0.1802959442138672, 0.184190034866333, 0.1721183806657791, 0.18263240158557892]"
242,HNHN,CocitationCora,1,0,0.1475856751203537,0.1475856751203537,dropedge,0.5,"[70.38957214355469, 2370.879150390625, 2348.15478515625, 1578.7286376953125, 2231.096923828125, 2897.163330078125, 2963.722900390625, 12293.8408203125, 42866.01953125, 42371.0078125, 42919.82421875, 40502.6484375, 36006.86328125, 35467.75390625, 28930.5, 31521.857421875, 29352.025390625, 32505.380859375, 25648.91015625, 28321.29296875]","[0.1475856751203537, 0.14992211759090424, 0.19314642250537872, 0.20599688589572906, 0.21495327353477478, 0.23169781267642975, 0.2344236820936203, 0.20755451917648315, 0.2920560836791992, 0.25233644247055054, 0.29049843549728394, 0.257009357213974, 0.3111370801925659, 0.30490654706954956, 0.22196261584758759, 0.30451712012290955, 0.3002336323261261, 0.2757009267807007, 0.28933021426200867, 0.256619930267334]"
243,HNHN,CocitationCora,1,20,0.19314642250537872,0.19314642250537872,dropedge,0.5,"[70.38957214355469, 2370.879150390625, 2348.15478515625, 1578.7286376953125, 2231.096923828125, 2897.163330078125, 2963.722900390625, 12293.8408203125, 42866.01953125, 42371.0078125, 42919.82421875, 40502.6484375, 36006.86328125, 35467.75390625, 28930.5, 31521.857421875, 29352.025390625, 32505.380859375, 25648.91015625, 28321.29296875]","[0.1475856751203537, 0.14992211759090424, 0.19314642250537872, 0.20599688589572906, 0.21495327353477478, 0.23169781267642975, 0.2344236820936203, 0.20755451917648315, 0.2920560836791992, 0.25233644247055054, 0.29049843549728394, 0.257009357213974, 0.3111370801925659, 0.30490654706954956, 0.22196261584758759, 0.30451712012290955, 0.3002336323261261, 0.2757009267807007, 0.28933021426200867, 0.256619930267334]"
244,HNHN,CocitationCora,1,40,0.21495327353477478,0.21495327353477478,dropedge,0.5,"[70.38957214355469, 2370.879150390625, 2348.15478515625, 1578.7286376953125, 2231.096923828125, 2897.163330078125, 2963.722900390625, 12293.8408203125, 42866.01953125, 42371.0078125, 42919.82421875, 40502.6484375, 36006.86328125, 35467.75390625, 28930.5, 31521.857421875, 29352.025390625, 32505.380859375, 25648.91015625, 28321.29296875]","[0.1475856751203537, 0.14992211759090424, 0.19314642250537872, 0.20599688589572906, 0.21495327353477478, 0.23169781267642975, 0.2344236820936203, 0.20755451917648315, 0.2920560836791992, 0.25233644247055054, 0.29049843549728394, 0.257009357213974, 0.3111370801925659, 0.30490654706954956, 0.22196261584758759, 0.30451712012290955, 0.3002336323261261, 0.2757009267807007, 0.28933021426200867, 0.256619930267334]"
245,HNHN,CocitationCora,1,60,0.2344236820936203,0.2344236820936203,dropedge,0.5,"[70.38957214355469, 2370.879150390625, 2348.15478515625, 1578.7286376953125, 2231.096923828125, 2897.163330078125, 2963.722900390625, 12293.8408203125, 42866.01953125, 42371.0078125, 42919.82421875, 40502.6484375, 36006.86328125, 35467.75390625, 28930.5, 31521.857421875, 29352.025390625, 32505.380859375, 25648.91015625, 28321.29296875]","[0.1475856751203537, 0.14992211759090424, 0.19314642250537872, 0.20599688589572906, 0.21495327353477478, 0.23169781267642975, 0.2344236820936203, 0.20755451917648315, 0.2920560836791992, 0.25233644247055054, 0.29049843549728394, 0.257009357213974, 0.3111370801925659, 0.30490654706954956, 0.22196261584758759, 0.30451712012290955, 0.3002336323261261, 0.2757009267807007, 0.28933021426200867, 0.256619930267334]"
246,HNHN,CocitationCora,1,80,0.2920560836791992,0.2920560836791992,dropedge,0.5,"[70.38957214355469, 2370.879150390625, 2348.15478515625, 1578.7286376953125, 2231.096923828125, 2897.163330078125, 2963.722900390625, 12293.8408203125, 42866.01953125, 42371.0078125, 42919.82421875, 40502.6484375, 36006.86328125, 35467.75390625, 28930.5, 31521.857421875, 29352.025390625, 32505.380859375, 25648.91015625, 28321.29296875]","[0.1475856751203537, 0.14992211759090424, 0.19314642250537872, 0.20599688589572906, 0.21495327353477478, 0.23169781267642975, 0.2344236820936203, 0.20755451917648315, 0.2920560836791992, 0.25233644247055054, 0.29049843549728394, 0.257009357213974, 0.3111370801925659, 0.30490654706954956, 0.22196261584758759, 0.30451712012290955, 0.3002336323261261, 0.2757009267807007, 0.28933021426200867, 0.256619930267334]"
247,HNHN,CocitationCora,1,100,0.2920560836791992,0.29049843549728394,dropedge,0.5,"[70.38957214355469, 2370.879150390625, 2348.15478515625, 1578.7286376953125, 2231.096923828125, 2897.163330078125, 2963.722900390625, 12293.8408203125, 42866.01953125, 42371.0078125, 42919.82421875, 40502.6484375, 36006.86328125, 35467.75390625, 28930.5, 31521.857421875, 29352.025390625, 32505.380859375, 25648.91015625, 28321.29296875]","[0.1475856751203537, 0.14992211759090424, 0.19314642250537872, 0.20599688589572906, 0.21495327353477478, 0.23169781267642975, 0.2344236820936203, 0.20755451917648315, 0.2920560836791992, 0.25233644247055054, 0.29049843549728394, 0.257009357213974, 0.3111370801925659, 0.30490654706954956, 0.22196261584758759, 0.30451712012290955, 0.3002336323261261, 0.2757009267807007, 0.28933021426200867, 0.256619930267334]"
248,HNHN,CocitationCora,1,120,0.3111370801925659,0.3111370801925659,dropedge,0.5,"[70.38957214355469, 2370.879150390625, 2348.15478515625, 1578.7286376953125, 2231.096923828125, 2897.163330078125, 2963.722900390625, 12293.8408203125, 42866.01953125, 42371.0078125, 42919.82421875, 40502.6484375, 36006.86328125, 35467.75390625, 28930.5, 31521.857421875, 29352.025390625, 32505.380859375, 25648.91015625, 28321.29296875]","[0.1475856751203537, 0.14992211759090424, 0.19314642250537872, 0.20599688589572906, 0.21495327353477478, 0.23169781267642975, 0.2344236820936203, 0.20755451917648315, 0.2920560836791992, 0.25233644247055054, 0.29049843549728394, 0.257009357213974, 0.3111370801925659, 0.30490654706954956, 0.22196261584758759, 0.30451712012290955, 0.3002336323261261, 0.2757009267807007, 0.28933021426200867, 0.256619930267334]"
249,HNHN,CocitationCora,1,140,0.3111370801925659,0.22196261584758759,dropedge,0.5,"[70.38957214355469, 2370.879150390625, 2348.15478515625, 1578.7286376953125, 2231.096923828125, 2897.163330078125, 2963.722900390625, 12293.8408203125, 42866.01953125, 42371.0078125, 42919.82421875, 40502.6484375, 36006.86328125, 35467.75390625, 28930.5, 31521.857421875, 29352.025390625, 32505.380859375, 25648.91015625, 28321.29296875]","[0.1475856751203537, 0.14992211759090424, 0.19314642250537872, 0.20599688589572906, 0.21495327353477478, 0.23169781267642975, 0.2344236820936203, 0.20755451917648315, 0.2920560836791992, 0.25233644247055054, 0.29049843549728394, 0.257009357213974, 0.3111370801925659, 0.30490654706954956, 0.22196261584758759, 0.30451712012290955, 0.3002336323261261, 0.2757009267807007, 0.28933021426200867, 0.256619930267334]"
250,HNHN,CocitationCora,1,160,0.3111370801925659,0.3002336323261261,dropedge,0.5,"[70.38957214355469, 2370.879150390625, 2348.15478515625, 1578.7286376953125, 2231.096923828125, 2897.163330078125, 2963.722900390625, 12293.8408203125, 42866.01953125, 42371.0078125, 42919.82421875, 40502.6484375, 36006.86328125, 35467.75390625, 28930.5, 31521.857421875, 29352.025390625, 32505.380859375, 25648.91015625, 28321.29296875]","[0.1475856751203537, 0.14992211759090424, 0.19314642250537872, 0.20599688589572906, 0.21495327353477478, 0.23169781267642975, 0.2344236820936203, 0.20755451917648315, 0.2920560836791992, 0.25233644247055054, 0.29049843549728394, 0.257009357213974, 0.3111370801925659, 0.30490654706954956, 0.22196261584758759, 0.30451712012290955, 0.3002336323261261, 0.2757009267807007, 0.28933021426200867, 0.256619930267334]"
251,HNHN,CocitationCora,1,180,0.3111370801925659,0.28933021426200867,dropedge,0.5,"[70.38957214355469, 2370.879150390625, 2348.15478515625, 1578.7286376953125, 2231.096923828125, 2897.163330078125, 2963.722900390625, 12293.8408203125, 42866.01953125, 42371.0078125, 42919.82421875, 40502.6484375, 36006.86328125, 35467.75390625, 28930.5, 31521.857421875, 29352.025390625, 32505.380859375, 25648.91015625, 28321.29296875]","[0.1475856751203537, 0.14992211759090424, 0.19314642250537872, 0.20599688589572906, 0.21495327353477478, 0.23169781267642975, 0.2344236820936203, 0.20755451917648315, 0.2920560836791992, 0.25233644247055054, 0.29049843549728394, 0.257009357213974, 0.3111370801925659, 0.30490654706954956, 0.22196261584758759, 0.30451712012290955, 0.3002336323261261, 0.2757009267807007, 0.28933021426200867, 0.256619930267334]"
252,HNHN,CocitationCora,1,199,0.3111370801925659,0.30295950174331665,dropedge,0.5,"[70.38957214355469, 2370.879150390625, 2348.15478515625, 1578.7286376953125, 2231.096923828125, 2897.163330078125, 2963.722900390625, 12293.8408203125, 42866.01953125, 42371.0078125, 42919.82421875, 40502.6484375, 36006.86328125, 35467.75390625, 28930.5, 31521.857421875, 29352.025390625, 32505.380859375, 25648.91015625, 28321.29296875]","[0.1475856751203537, 0.14992211759090424, 0.19314642250537872, 0.20599688589572906, 0.21495327353477478, 0.23169781267642975, 0.2344236820936203, 0.20755451917648315, 0.2920560836791992, 0.25233644247055054, 0.29049843549728394, 0.257009357213974, 0.3111370801925659, 0.30490654706954956, 0.22196261584758759, 0.30451712012290955, 0.3002336323261261, 0.2757009267807007, 0.28933021426200867, 0.256619930267334]"
253,HNHN,CocitationCora,1,0,0.14369158446788788,0.14369158446788788,drophyperedge,0.5,"[69.52521514892578, 1537.7919921875, 2013.915283203125, 1683.5169677734375, 2817.385986328125, 2113.12744140625, 3172.447509765625, 7988.1044921875, 19409.42578125, 30135.005859375, 36047.984375, 34049.83203125, 32272.216796875, 37934.15234375, 35834.9296875, 39251.22265625, 39466.5703125, 57401.39453125, 67134.0703125, 67603.3671875]","[0.14369158446788788, 0.16004672646522522, 0.15771028399467468, 0.11993769556283951, 0.1892523318529129, 0.1787383109331131, 0.22196261584758759, 0.26635512709617615, 0.23637071251869202, 0.23909656703472137, 0.24104361236095428, 0.2655763328075409, 0.25817757844924927, 0.25973519682884216, 0.2737538814544678, 0.2862149477005005, 0.3267133831977844, 0.3216511011123657, 0.31347352266311646, 0.2986760139465332]"
254,HNHN,CocitationCora,1,20,0.16004672646522522,0.15771028399467468,drophyperedge,0.5,"[69.52521514892578, 1537.7919921875, 2013.915283203125, 1683.5169677734375, 2817.385986328125, 2113.12744140625, 3172.447509765625, 7988.1044921875, 19409.42578125, 30135.005859375, 36047.984375, 34049.83203125, 32272.216796875, 37934.15234375, 35834.9296875, 39251.22265625, 39466.5703125, 57401.39453125, 67134.0703125, 67603.3671875]","[0.14369158446788788, 0.16004672646522522, 0.15771028399467468, 0.11993769556283951, 0.1892523318529129, 0.1787383109331131, 0.22196261584758759, 0.26635512709617615, 0.23637071251869202, 0.23909656703472137, 0.24104361236095428, 0.2655763328075409, 0.25817757844924927, 0.25973519682884216, 0.2737538814544678, 0.2862149477005005, 0.3267133831977844, 0.3216511011123657, 0.31347352266311646, 0.2986760139465332]"
255,HNHN,CocitationCora,1,40,0.1892523318529129,0.1892523318529129,drophyperedge,0.5,"[69.52521514892578, 1537.7919921875, 2013.915283203125, 1683.5169677734375, 2817.385986328125, 2113.12744140625, 3172.447509765625, 7988.1044921875, 19409.42578125, 30135.005859375, 36047.984375, 34049.83203125, 32272.216796875, 37934.15234375, 35834.9296875, 39251.22265625, 39466.5703125, 57401.39453125, 67134.0703125, 67603.3671875]","[0.14369158446788788, 0.16004672646522522, 0.15771028399467468, 0.11993769556283951, 0.1892523318529129, 0.1787383109331131, 0.22196261584758759, 0.26635512709617615, 0.23637071251869202, 0.23909656703472137, 0.24104361236095428, 0.2655763328075409, 0.25817757844924927, 0.25973519682884216, 0.2737538814544678, 0.2862149477005005, 0.3267133831977844, 0.3216511011123657, 0.31347352266311646, 0.2986760139465332]"
256,HNHN,CocitationCora,1,60,0.22196261584758759,0.22196261584758759,drophyperedge,0.5,"[69.52521514892578, 1537.7919921875, 2013.915283203125, 1683.5169677734375, 2817.385986328125, 2113.12744140625, 3172.447509765625, 7988.1044921875, 19409.42578125, 30135.005859375, 36047.984375, 34049.83203125, 32272.216796875, 37934.15234375, 35834.9296875, 39251.22265625, 39466.5703125, 57401.39453125, 67134.0703125, 67603.3671875]","[0.14369158446788788, 0.16004672646522522, 0.15771028399467468, 0.11993769556283951, 0.1892523318529129, 0.1787383109331131, 0.22196261584758759, 0.26635512709617615, 0.23637071251869202, 0.23909656703472137, 0.24104361236095428, 0.2655763328075409, 0.25817757844924927, 0.25973519682884216, 0.2737538814544678, 0.2862149477005005, 0.3267133831977844, 0.3216511011123657, 0.31347352266311646, 0.2986760139465332]"
257,HNHN,CocitationCora,1,80,0.26635512709617615,0.23637071251869202,drophyperedge,0.5,"[69.52521514892578, 1537.7919921875, 2013.915283203125, 1683.5169677734375, 2817.385986328125, 2113.12744140625, 3172.447509765625, 7988.1044921875, 19409.42578125, 30135.005859375, 36047.984375, 34049.83203125, 32272.216796875, 37934.15234375, 35834.9296875, 39251.22265625, 39466.5703125, 57401.39453125, 67134.0703125, 67603.3671875]","[0.14369158446788788, 0.16004672646522522, 0.15771028399467468, 0.11993769556283951, 0.1892523318529129, 0.1787383109331131, 0.22196261584758759, 0.26635512709617615, 0.23637071251869202, 0.23909656703472137, 0.24104361236095428, 0.2655763328075409, 0.25817757844924927, 0.25973519682884216, 0.2737538814544678, 0.2862149477005005, 0.3267133831977844, 0.3216511011123657, 0.31347352266311646, 0.2986760139465332]"
